nm_item,nm_product
SUP COADOR 103 MELITTA COLORS,OUTRO UTENSILIO DE COZINHA
CHOC TALENTO MINI BCO CEREAIS GAROTO 25G,CHOCOLATE
POLPA FRU GOIAB EVA  100G,POLPA DE FRUTA CONGELADA
GASTROBION CEREJA 240ML HERTZ,OUTRO FARMA
CHA MATTE LEAO 250G,CHA POR INFUSAO
PENNE MOLHO PARISIENSE PERDIGAO 350G,OUTRO CONGELADO
ESC DENT ORAL B CLASSIC 40 L3P2,ESCOVA DE DENTES
CAFE ALM INTENSO PILAO 500G,CAFE
ACUCAR CRISTAL PURINHA 2KG,ACUCAR
ALIM GATOS WHISKAS CARNE LT 290G,ALIMENTO PET
G CITR SILDENAFILA 50MG C/4 COMP EURO,OUTRO FARMA
PROCORALAN 5MG C/56 COMPRIMIDOS SERVIER,OUTRO FARMA
G ALPRAZOLAM 1MG C30CP PSICO MEDLEY,OUTRO FARMA
TORANTE 15MG XAROPE C/100ML MOMENTA,OUTRO FARMA
G SIMETICONA 75MG GOTAS 10ML BIOSINTETIC,OUTRO FARMA
SAB CR DOVE KARITE 90G,SABONETE
PAPEL ANT P COZINHAR ASSA LEV DOVER ROLL,PAPEL PARA ASSAR
COREGA ULTRA CR 19G S SABOR,FIXADOR DE DENTADURA
BISC DOCE CHOC PANCO 200G,BISCOITO
CARVAO VEGETAL QUALLITY 4KG,CARVAO
INSET AERO RAID MULTI EUCAL 420ML L P-,INSETICIDA
BATATA OND NAT YOKI 380G,APERITIVO
CONCOR HCT 5MG 12.5MG C/30 CP MERCK,OUTRO FARMA
DESOD LEITE COLONIA FINAL FANTA 200ML,DESODORANTE
BISC C CRACKER AMANT PIRAQUE 200G,BISCOITO
REFR CITRUS DOLLY 2L,REFRIGERANTE
IOG MORG COOPER 650G,IOGURTE
CARGA MACH3 SENSITIVE C2 GILLETTE,APARELHO DE BARBEAR E DEPILATORIO
ADACNE CLIN GEL 45G HYPERA,OUTRO FARMA
PILHA ZINCO PEQ AA PANASONIC C8,PILHA
BISC LEITE PASSATEMPO NESTLE 150G,BISCOITO
COLOR COR E TON 3.0 CAST ESC 125G,TINTURA E DESCOLORANTE
POLP FRUT ABAC C HORT MARCHI 100G,POLPA DE FRUTA CONGELADA
POLP FRUT ACER C LAR MARCHI 100G,POLPA DE FRUTA CONGELADA
DIAMICRON MR 60MG C.30 COMPRIMIDOS SERV,OUTRO FARMA
MAC OVOS PENA D BENTA 500G,MACARRAO
EXFORGE HCT 160 12.5 5MG C/28 CP FQM,OUTRO FARMA
ESPUMA BARB BOZZANO PROT P SENS 193G,ESPUMA OU GEL DE BARBEAR
AZEITONA VDE FAT DIZA SC 100G,AZEITONA
GEL FIXADOR CRYSAL COLA 250G,MODELADOR PARA CABELO
ARROZ PARBOILIZADO INT T1 TIO JOAO 1KG,ARROZ
CLORETO MAGNESIO 500MG 60CP MAXINUTRI,OUTRO FARMA
LEITE FERM MAM CEREAIS AVEI ACTIVIA 800G,IOGURTE
G DIPIRONA SODICA 1G C/4 COMP NEO QUIMIC,OUTRO FARMA
AMEND SALG DORI 200G,AMENDOIM
VINAG VINHO TT TOSCANO 750ML,VINAGRE
CR DENT PARODONTAX FLUOR 50G,CREME DENTAL
ESC DENT COLGATE CLASSIC LONGA MD,ESCOVA DE DENTES
CALDO PO SAZON CARNE 37.5G,CALDO INDUSTRIALIZADO
CALDO PO SAZON BACON TOQ CEB 37.5G,CALDO INDUSTRIALIZADO
HYLO GEL OFTALMICO C/10ML PFIZER,OUTRO FARMA
SAND HAVAIANAS BRASIL BCO 001,CHINELO
RINOSORO JET 0.9  C/100ML HYPERA,OUTRO FARMA
DESOD AERO AXE APOLO BODY 152ML,DESODORANTE
EUTHYROX 75MG C/50 COMPRIMIDOS MERCK,OUTRO FARMA
G DICLOF SODICO 50MG C/ 20 COMP MEDLEY,OUTRO FARMA
VASLIP 20 MG C/30 COMPRIMIDOS BIOLAB,OUTRO FARMA
CODEIN 30MG C/30 CP PSICO CRISTALIA,OUTRO FARMA
MIOSAN 10MG C/30 COMPRIMIDOS APSEN,OUTRO FARMA
PENVIR 125MG C/10 COMPRIMIDOS SIGMA,OUTRO FARMA
G CL AMBROXOL XP AD 120ML EMS,OUTRO FARMA
TAMISA 20MG C/21 COMPRIMIDOS EUROFARMA,OUTRO FARMA
G LAMOTRIGINA 25MG C/30 COMP PSICO EURO,OUTRO FARMA
BISC WAF LIM VISCONTI 120G,BISCOITO
BISC WAF MORG VISCONTI 120G,BISCOITO
PRESSAT 5MG C/60 COMPRIMIDOS BIOLAB,OUTRO FARMA
ATUM SOL OLEO BX SODIO G COSTA 170G,PROTEINA EM CONSERVA
ESPUMA BARB NIVEA SENSITIVE 193G,ESPUMA OU GEL DE BARBEAR
TOALHA UMED HUGGIES T MONICA C96,LENCO UMEDECIDO
GARFO REFEICAO BC KIREY C10,TALHER DESCARTAVEL
GARFO PLAST SOBR BC KIREY C10,TALHER DESCARTAVEL
CERAZETTE C.84 COMPRIMIDOS ORGANON,OUTRO FARMA
NOVALGINA 1G C/10 COMPR EFERV SANOFI,OUTRO FARMA
REDOXITOS 25 GOMAS,OUTRO FARMA
BATERIA APAR AUDIT P675 POWERONE,OUTRO FARMA
DESOD AUTO GRAND PRIX GEL ACQUA 70G,DESODORANTE
CORUS H 50MG 12.5MG C/30 CP ACHE,OUTRO FARMA
ELANI CICLO 3MG 30MCG C 3X21COMP. LIBBS,OUTRO FARMA
IOG LIQ MORG DANONE 1350G,IOGURTE
SORV CHICABON SORVETERIA KIBON 1.5L,SORVETE
MIST BOLO CEN D BENTA 450G,PREPARO PARA BOLO
CHIKENITOS QJO TURMA MONICA SEARA 300G,EMPANADO CONGELADO
G LISINOPRIL 5MG C/30 COMP MEDLEY,OUTRO FARMA
EVRA C/3 ADESIVOS TRANSDERMICOS GEDEON,OUTRO FARMA
G CETOPROFENO 100MG C20 COMP MEDLEY,OUTRO FARMA
ATACAND HCT 8 12.5MG C/30 COMPR. ASTRAZE,OUTRO FARMA
G CL FEXOFENADINA 180MG C/10 COMP RANBAX,OUTRO FARMA
DORIL C/06 COMPRIMIDOS HYPERMARCAS,OUTRO FARMA
BESEROL C/12 COMPRIMIDOS DAUDT,OUTRO FARMA
ATACAND 16MG C/30 COMPRIMIDOS ASTRAZENEC,OUTRO FARMA
SUMAX 25MG C/4 COMPRIMIDO LIBBS,OUTRO FARMA
NOVAMOX 2X 875 125MG C/20 COMPR. ACHE,OUTRO FARMA
COLIRIO MOURA BRASIL C/20ML SANOFI,OUTRO FARMA
DIGESAN GOTAS C/20ML SANOFI,OUTRO FARMA
FLIXOTIDE SPRAY 250MCG C/60 DOSES GSK,OUTRO FARMA
PSOREX POMADA C/30G STIEFEL,OUTRO FARMA
TRIVAGEL N C/60 GRAMAS CREME MARJAN,OUTRO FARMA
DIPROSALIC POMADA 30G MANTECORP,OUTRO FARMA
TERICIN AT CREME 45G C/10 APLICAD. ARESE,OUTRO FARMA
FENTIZOL CREME GINECOLOGICO C/40G ACHE,OUTRO FARMA
AZELAN CREME DER BG 30G LEO PHARMA,OUTRO FARMA
PRELONE 20MG C/10 COMPRIMIDOS ACHE,OUTRO FARMA
G CEFALEXINA 250MG SUSP 100ML EUROFARMA,OUTRO FARMA
SERINGA INSUL BD 6MM 50UI C/10,SERINGA DESCARTAVEL
LEITE FERM MORG ACTIVIA 150G,IOGURTE
DESOD AERO REXONA V8 MEN 150ML,DESODORANTE
BEB LACTEA NAT GRAN PAULISTA 170G,BEBIDA LACTEA
PRATO DESC 150MM BC COPOSUL,PRATO DESCARTAVEL
CAFE VAC EX FORTE PILAO 500G,CAFE
GALVUS 50MG C/ 56 COMPRIMIDOS FQM,OUTRO FARMA
TEMP TOQUE LIMAO SAZON 60G,TEMPERO PRONTO
CAP CAFE CLASS COADO TRES 75G C10,CAFE
CEREAL MAT SNOW FLAKES NESTLE 300G,CEREAL MATINAL
DESOD BOZZANO AERO ENERGY 150ML,DESODORANTE
SALONPAS PAIN RELIEF PATCH C/ 5 ADESIVOS,OUTRO FARMA
G CL TERBINAF 250MG C/28 COMP MEDLEY,OUTRO FARMA
G ACICLOVIR 200MG C/10 COMP RANBAXY,OUTRO FARMA
AAS INFANTIL C/120 COMPRIMIDOS MEDLEY,OUTRO FARMA
CEBION 1G C/ 10 COMP EFERV ACER MERCK,OUTRO FARMA
G PARACETAMOL 750MG C/20 COMP MEDLEY,OUTRO FARMA
LABIRIN 16MG C/30 COMPRIMIDOS APSEN,OUTRO FARMA
LIPLESS 100MG C/30 COMPRIMIDOS BIOLAB,OUTRO FARMA
MOTILIUM 10MG C/30 COMPRIMIDOS CELLERA,OUTRO FARMA
MOTILIUM 10MG C/60 COMPRIMIDOS CELLERA,OUTRO FARMA
OLEO MINERAL 100ML ADV,OUTRO FARMA
FLANAX 550MG C/10 COMPRIMIDOS BAYER,OUTRO FARMA
PROPRANOLOL 40MG C/30 COMPRIMIDOS SIGMA,OUTRO FARMA
CICLADOL 20MG C/05 COMPRIMIDOS CHIESI,OUTRO FARMA
SYNTHROID 50MCG C/30 COMPRIMIDOS ABBOTT,OUTRO FARMA
BISC CHOC CHOCOOKY 120G,BISCOITO
SAB PHEBO LIM SICILIANO 100G,SABONETE
FILTRO PAPEL 100 MELITTA ORIG C30,COADOR
MAC OVOS CARACOLINO RENATA 500G,MACARRAO
BUSCOPAN 10MG C/20 DRAGEAS BOEHRINGER,OUTRO FARMA
STUGERON 25MG C/30 COMPRIMIDOS CELLERA,OUTRO FARMA
SULPAN 25MG C/20 CAPSULAS PSICO HYPERA,OUTRO FARMA
LIMBITROL C/20 CAPSULA PSICO ICN VALEANT,OUTRO FARMA
SEPURIN 120 20MG C/ 20 DRAGEAS GROSS,OUTRO FARMA
TRAMAL RETARD 100MG C/10 CP PSICO GRUNEN,OUTRO FARMA
DECADRON 4MG C/10 COMPRIMIDOS ACHE,OUTRO FARMA
DIVIDOL C/12 CPS ZAMBON,OUTRO FARMA
DERSANI LOCAO C/100ML DAUDT,OUTRO FARMA
SERINGA BD 3ML 30X7 C/1,OUTRO FARMA
AGULHA  DESC  BD 25X7 -,AGULHA DESCARTAVEL
ACCU CHEK ACTIVE 10 TIRAS,OUTRO FARMA
G DIPIRONA SODICA 10ML EMS,OUTRO FARMA
DAFORIN GOTAS PSICO C/20ML SIGMA PHARMA,OUTRO FARMA
DPREV 5.000UI C/ 30 CPR MYRALIS,OUTRO FARMA
BEB LIMONETO H2OH 500ML,REFRIGERANTE
BEB LIMONETO H2OH 1.5L,REFRIGERANTE
PAO PASCOA BRIGADEIRO MESCLAD PANCO 500G,PANIFICACAO PASCOA
NEOSALDINA C.10 DRAGEAS HOSP TAKEDA,OUTRO FARMA
LEITE LV SEMI DESN ITALAC 1L,LEITE
LEITE LV DESNATADO ITALAC 1L,LEITE
SUCO LAR INT DO BEM 1L,SUCO PRONTO
DEOCIL SL 10MG C/10 COMPRIMIDOS DIFFUCAP,OUTRO FARMA
G METRONIDAZOL 250MG C/20 COMP NEO Q,OUTRO FARMA
BENEGRIP C 06 COMPRIMIDOS  HYPERA,OUTRO FARMA
G SIMETICONA 40MG C/20 COMP EMS,OUTRO FARMA
G AMINOFILINA 200MG C/20 COMP TEUTO,OUTRO FARMA
PROFENID 200MG C/10 COMPR. RETARD SANOFI,OUTRO FARMA
PYRIDIUM 100MG C/25 DRAGEAS ZODIAC,OUTRO FARMA
EPOCLER COM 1 FLACONETE  HYPERA,OUTRO FARMA
G CL BROMEXINA XP AD 120ML MEDLEY,OUTRO FARMA
PATANOL 0.1  SOL OFT GTS 5ML ALCON,OUTRO FARMA
DORFLEX GOTAS C/20ML SANOFI,OUTRO FARMA
TRAVATAN 0.04  SOL OFT GTS 2.5ML ALCON,OUTRO FARMA
MERTHIOLATE INCOLOR C/30ML HYPERMARCAS,OUTRO FARMA
G ACETILCISTEINA 200MG C/16 ENV EUROF,OUTRO FARMA
XAROPE VICK 44E 120ML PROCTER,OUTRO FARMA
G ACEBROFILINA 5MG XPE 120ML PED EUROFAR,OUTRO FARMA
CORTICORTEN 20MG C/20 COMPR. NEO QUIMICA,OUTRO FARMA
PANETONE FRUTAS DELICIAS COOP CX 500G,PANIFICACAO NATAL
MARG CREM DELICIA CS 500G,MARGARINA
SABONETE LAiQUIDO HUGGIES CAMOMILA 200ML,SABONETE INFANTIL
CAKE FORMIGUEIRO 400G,PADARIA E CONFEITARIA FRESCA
MOLHO TOM CLASSICO POMAROLA SC 300G,MOLHO DE TOMATE
WINTER AP 6 120MG C/08 CAPSULAS DIFFUCAP,OUTRO FARMA
MOTORE 250MG C/60 CAPSULAS ACHE,OUTRO FARMA
SACO ASSAR 41X27 10UN WYDA,SACO PARA ASSAR
PAPEL ALUM 30X7.5 WYDA,FOLHA DE ALUMINIO
MARG SS DORIANA 250G,MARGARINA
ESPONJA M USO BOMBRIL L4P3,ESPONJA
PURIF GLADE PENDURE LAVANDA 8G,AROMATIZADOR
APEVITIN LIQUIDO EMS,OUTRO FARMA
PENVIR LABIA C/05GR SIGMA PHARMA,OUTRO FARMA
CETOBETA POMADA  C/30GR BUNKER,OUTRO FARMA
G CETOCONAZOL 20MG CR 30G MEDLEY,OUTRO FARMA
PASTA D AGUA 135G ADV,OUTRO FARMA
DUOFLAM C/1 AMPOLA 1ML   SERINGA SUPERA,OUTRO FARMA
TROK CREME C/10GR EUROFARMA,OUTRO FARMA
NEOVLAR C/21 DRAGEAS GENOM,OUTRO FARMA
SAL DE FRUTA ENO ENV  TRADICIONAL C2 GSK,OUTRO FARMA
LUFTAL C/20 COMP RECKITT,OUTRO FARMA
ALDACTONE 25MG C/30 COMPRIMIDOS PFIZER,OUTRO FARMA
AMPLICTIL GOTAS C/ 20ML PSICO SANOFI,OUTRO FARMA
DEXADOR 5000 C/20 COMPRIMIDOS ARESE,OUTRO FARMA
ALLEGRA 120MG C10 COMPRIMIDOS SANOFI,OUTRO FARMA
BICARBONATO SODIO 100G ADV,FERMENTO
TESTE GRAV EASY PLUS C/1,OUTRO FARMA
G PIROXICAM 20MG C/15 COMP EMS,OUTRO FARMA
CUECA SUNGA LUPO G817,CUECA
MINILAX C/ 7 BISNAGAS 6.5G  MOMENTA,OUTRO FARMA
TEGRETOL 20MG SUSPENSAO 100ML PSICO SAND,OUTRO FARMA
REDOXON 1G LARANJA C/10 COMP EFERV BAYER,OUTRO FARMA
SORINE SOLUCAO NASAL INFANTIL C/30ML ACH,OUTRO FARMA
PASALIX C/20 COMPRIMIDOS MARJAN,OUTRO FARMA
LEITE MAGNESIA PHILIPS HORTELA 120 ML,OUTRO FARMA
DEPO PROVERA 150MG C/1 SERINGA PFIZER,OUTRO FARMA
CHOC TAB AVELA MILKA 100G,CHOCOLATE
BALA GEL DENTES VAMPIRO DOCILE 80G,BALA
CERV ESTRELLA GALICIA 269ML,CERVEJA
GELEIA CASSIS DANA PREMIUN 454G,GELEIA
BLUSA FEM G399,BLUSA
ALIM GATOS WHISKAS TEMPTAT SALMAO 40G,ALIMENTO PET
AMAC CONC FOFO TRAD 1L,AMACIANTE
AZELAN GEL C/30GR LEO PHARMA,OUTRO FARMA
CHA HORTELA OETKER 15G,CHA POR INFUSAO
CAFE ALM CURUCA 500G,CAFE
LING CARNE SUINA PRIETO,LINGUICA
MIST CAPPUC PUCCINO TRAD MELITTA 200G,CAFE
MANT MARG LECO S SAL 200G,MANTEIGA
ARROZ T1 BROTO LEGAL 5KG,ARROZ
MAC OVOS LINGUINE PETYBON 500G,MACARRAO
MAC OVOS ESPAGHETINHO PETYBON 500G,MACARRAO
MAC SPAGHETTI 5 BARILA 500G,MACARRAO
MAC G DURO BAVETTE BARILA 500G,MACARRAO
AMEND DESC SALGADO YOKI 150G,AMENDOIM
NEUT BODY CARE EXTRA SECA 200ML,CREME CORPORAL
SAGU MORANGO OETKER 250G,PREPARO PARA SAGU
SIDRA CERESER PESSEGO 660ML,SIDRA
FILTRADO CHUVA DE PRATA ROSA  660ML,ESPUMANTE
FILTRADO ESPUMA PRATA BCA 660ML,ESPUMANTE
CURAU MILHO YOKI 200G,CANJICA
ALIM CAES PEDIGREE RACAS PEQUENAS 3KG,ALIMENTO PET
SHA CAES NEUTRO SANOL 500ML,SHAMPOO PET
ALHO  DESID FL COOP 40G,OUTRO CONDIMENTO
AZEITE PORT GALLO LT 500ML,AZEITE DE OLIVA
DET TAB MAQ LAVAR LOUCAS SAMY C12 250G,LAVA ROUPAS
CAFE ALM BRASILEIRO 500G,CAFE
QJO MINAS FRES IPANEMA,QUEIJO
QJO PARM LA SERENISSIMA,QUEIJO
FGO SUPREME TEMP SADIA,CARNE DE AVE
MARG MANT VIGOR MIX C SAL 500G,MARGARINA
MARG FORNO E FOGAO PRIMOR 400G,MARGARINA
REFR SODA LIMONADA ANTARCTICA DIET 2L,REFRIGERANTE
G DOXICICLINA 100MG C15CP SOLUVEL SANDOZ,OUTRO FARMA
LAVA ROUPA LIQ MON BIJOU ESP RO ES 500ML,LAVA ROUPAS
PIPOCA MO POP CORN T CHEF YOKI 100G,PIPOCA PARA MICROONDAS
REV QUADRINHOS MAURICIO DE SOUSA,LIVRO/REVISTA
SORV FRUTTARE LIMAO KIBON 51G,SORVETE
DUCHA MULT GORDUCHA 4T 5700W 220V HYDRA,DUCHA
NEOSORO H SOL NASAL 60ML NEO QUIMICA,OUTRO FARMA
DESOD AERO AXE DARK TEMPT 150ML,DESODORANTE
HOT POCKET X BACON SADIA 145G,SANDUICHE CONGELADO
OSSO CAES KELDOG N3 4,ALIMENTO PET
DESOD ROLL REXONA BAMBOO FM 50ML,DESODORANTE
REFR GUARANA ANTARCTICA 600ML,REFRIGERANTE
REFR SODA LIMONADA ANTARCTICA 600ML,REFRIGERANTE
REFR GUARANA SIMBA 2L,REFRIGERANTE
REFR SCHWEPPES CITRUS LT 350ML,REFRIGERANTE
REFR GUARANA KUAT 1.5L,REFRIGERANTE
REFR SPRITE 1.5L,REFRIGERANTE
REFR SPRITE LT 350ML,REFRIGERANTE
ARROZ PARBOLIZADO FANTASTICO 5KG,ARROZ
CERV ITAIPAVA PILSEN LT 350ML,CERVEJA
SUCO MARACUJA DEL VALLE MAIS 1L,SUCO PRONTO
SUCO LARANJA DEL VALLE MAIS 1L,SUCO PRONTO
ARROZ PARBOILIZADO CAMIL 5KG,ARROZ
ALIM VIT MO PE BAN NESTON 400G,CEREAL MATINAL
FAROFA PRONTA YOKI 500G,FAROFA PRONTA
FAROFA TEMP M CUCA 500G,FAROFA PRONTA
FAR MILHO AMAR YOKI 500G,FARINHA DE MILHO
CONHAQUE DREHER 900ML,CONHAQUE
CEREAL SNOW FLAKES NESTLE 620G,CEREAL MATINAL
KIMILHO INST YOKI 500G,FLOCO DE MILHO
POLVILHO DOCE M CUCA 500G,POLVILHO
BICARB SODIO M CUCA  80G,BICARBONATO DE SODIO
KETCHUP CEPERA TRADICIONAL 400G,KETCHUP
ARROZ VAR MUNDIAIS COZ ITALIA T JOAO 1KG,ARROZ
SARDINHA CONG BOM PEIXE GRANEL,PEIXE
CAVALINHA INTEIRA CONG BOM PEIXE,PEIXE
PICANHA PECA B A VACUO,CARNE BOVINA
QUEIJO MINAS FRESCAL TIROLEZ,QUEIJO
COSTELA SUINA DEF EMBALADA PRIETO,CARNE SUINA
MAC OVOS P NOSSO ADRIA 500G,MACARRAO
ARROZ T1 FANTASTICO 5KG,ARROZ
QJO MINAS PADRAO MEIA LUA COOPER,QUEIJO
MAC INST LEG NISSIN LAMEN 85G,MACARRAO
MAC INST TOM NISSIN LAMEN 85G,MACARRAO
MAC INST SV CARNE NISSIN LAMEN 85G,MACARRAO
MAC INST CARNE TOM NISSIN 85G,MACARRAO
SUCO UVA AURORA 1.5L,SUCO PRONTO
AGUARD 51 PIRASSUNUNGA 965ML,CACHACA
MASSA PASTEL ROLINHO MASSA LEVE 400G,MASSA FRESCA
VINHO CHALISE TT SV  750ML,VINHO NACIONAL
VINHO COUNTRY WINE TT SV 750ML,VINHO NACIONAL
VINHO BC  GOES SV 900ML,VINHO NACIONAL
PIZZA BABY MASSA LEVE 14UN 350G,MASSA DE PIZZA
RONDELE MISTO BUONA 500G,MASSA FRESCA
BOLO A MARIA TRAD CHOC PULLMAN 70G,PADARIA E CONFEITARIA INDUSTRIALIZADO
PAO ESTAR LEVE BREAD WICKBOLD 430G,PADARIA E CONFEITARIA INDUSTRIALIZADO
TORRADA APERIT BAUDUCCO 110G,TORRADA
BISC C CRACKER INT PANCO 200G,BISCOITO
LAVA ROUPA LIQ COCO COQUEL 500ML,LAVA ROUPAS
LAVA ROUPA LIQ COCO URCA 500ML,LAVA ROUPAS
LIMP AJAX FRESH BLUE 500ML,MULTIUSO
MAIONESE HELLMANNS 500G,MAIONESE
MAIONESE LIGHT HELLMANNS 250G,MAIONESE
MAIONESE LIMAO HELLMANNS 500G,MAIONESE
ARROZ T1 TIO JOAO 2KG,ARROZ
RINOSORO SIC 3  SPRAY NASAL C/50ML HYPER,OUTRO FARMA
VH CHI CASILLERO DEL DIABLO MERLOT 750ML,VINHO IMPORTADO
MOLHO SALADA LIMAO LIZA 234ML,MOLHO PARA SALADA
BEB NUTRI PESSEGO ADES 200ML,BEBIDA DE SOJA
BEB NUTRI MACA ADES 200ML,SUCO PRONTO
RINOSORO SIC INFANTIL SPRAY C/50ML HYPER,OUTRO FARMA
FAR TRIGO ESP ROSA BRANCA 1K,FARINHA DE TRIGO
OPTIVE SOLUCAO ESTERIL C/10ML ALLERGAN,OUTRO FARMA
BIOMAG 10MG C/30 CAPSULAS PSICO ACHE,OUTRO FARMA
FRALDA POM POM PROTEK 12H MEGA XG C36,FRALDA
PANO M USO LAVANDA FURATTO C5,PANO PARA LIMPEZA
MACARRAO YAKISOBA 200G,MACARRAO
ADOCANTE LIQ STEVIA PLUS LOWCUCAR 80ML,ADOCANTE
AZEITE PORT EXT VIRG GALLO LT 500ML,AZEITE DE OLIVA
GARRAFA TERM VOGUE 750ML INVICTA,GARRAFA TERMICA
G LOSART POTASSICA 50MG C/ 30 COMP EURO,OUTRO FARMA
G AZITROMICINA 500MG C/3 COMP EUROFARMA,OUTRO FARMA
G PANTOPRAZOL 40MG C28 COMP EUROFARMA,OUTRO FARMA
PROT DIARIO PROTECAO CAREFREE C40,ABSORVENTE
NALDECON NOITE C/24 COMP RECKITT,OUTRO FARMA
ABS COB SUAVE NOT FINO ALWAYS ACT CA C8,ABSORVENTE
CIMEGRIPE 20ML GOTAS CIMED,OUTRO FARMA
MAC INST YAKISSOBA TRAD NISSIN 87G,MACARRAO
ABS SEMPR LIVRE COB SUAVE ADAP ESP SA C8,ABSORVENTE
VINHO CHI CONCHA Y TORO MERLOT 750ML,VINHO IMPORTADO
G DICLOF POTASSIO 50MG C/10 COMP EMS,OUTRO FARMA
SAB PHEBO NATURELLE 90G,SABONETE
LEITE A INT FAZENDA B VISTA 1L,LEITE
COND JOHNSONS BABY CAB CACH 200ML,CONDICIONADOR
MAC G DORO SPAGHETI ADRIA 500G,MACARRAO
KEEP COOLER CLASSIC MORG 275ML,BEBIDA MISTA
ARTEMIDIS 0.35 2MG X 21 CPR EMS SIGMA,OUTRO FARMA
VITACID CREME 0.05MG ROSTO C/25G THERASK,OUTRO FARMA
IOG MORG VITAMBE 170G,IOGURTE
FRALDA POM POM PROTEK 12H JUMBO G C26,FRALDA
CEBOLA  FL COOP 40G,CEBOLA
COLORIFICO  KITANO 20G,OUTRO CONDIMENTO
AMAC YPE TERNURA 2L,AMACIANTE
OLEO COMP SOJA OLIVA MARIA  500ML,OLEO VEGETAL
LUSTRA MOV POLIFLOR LAV 200ML,LUSTRA MOVEIS
LUSTRA MOV PEROBA CAMPO 200ML,LUSTRA MOVEIS
OLEO GIRASSOL LIZA 900ML,OLEO VEGETAL
LIMP L PESADA VEJA ORIGINAL 500ML,MULTIUSO
LIMP M USO VEJA BIO ALCOOL 500ML,MULTIUSO
LIMP AJAX FLORES LAVANDA 500ML,MULTIUSO
LIMP AJAX FESTA FLORES CAMPO 500ML,MULTIUSO
LIMP AJAX FESTA BOUQUET FLOR 500ML,MULTIUSO
LIMP BANH VEJA X14 LIMO AP 500ML,MULTIUSO
LIMP BANH PATO GERM LAV 500ML,MULTIUSO
LIMP BANH PATO LIMO SQUEEZE 500ML,MULTIUSO
GELEIA AMORA OLE 230G,GELEIA
PACOCA MINDY 350G,PACOCA
GELEIA MINI SORTIDOS RITTER 90G,GELEIA
BRIGADEIRO MOCA FIESTA NESTLE 385G,OUTRO DOCE
PILHA ZINCO PAL AAA C4 PANASONIC,PILHA
PILHA ALC PEQ AA C2  DURACELL,PILHA
MOLHO TOM PIZZA QUERO SC 340G,MOLHO DE TOMATE
SAB LIQ INT DERMACYD BREEZE 200ML,SABONETE LIQUIDO
CEREAL SUCRILHOS POWER KELLOGGS 240G,CEREAL MATINAL
SHA JOHNSONS BABY REG 400ML,SHAMPOO INFANTIL
OLEO JOHNSONS BABY PURO 200ML,OLEO CORPORAL
OSSO CAES KELDOG N4 5,ALIMENTO PET
CHOC PO OETKER 200G,CHOCOLATE EM PO
G CL TETRACICLINA 500MG C/8 COMP MEDQUIM,OUTRO FARMA
TOMATE PELADO SAN FREDIANO 400G,POLPA DE TOMATE
MOLHO ALHO CEPERA 150ML,OUTRO MOLHO
DESINF PERF PINHO BRIL BRISA MAR 500ML,DESINFETANTE
INSET ESPIRAL BAYGON C10,REPELENTE
CHIC TRIDENT HORTELA 32G,GOMA DE MASCAR
CHIC BUBBALOO T FRUTI 50G C10,GOMA DE MASCAR
CHOC KINDER BUENO WHITE FERRERO 39G,CHOCOLATE
MARIA MOLE KIDOCE PARDINI 120G,MARIA MOLE
PUDIM DIET COCO OETKER 25G,PREPARO PARA PUDIM
PALITO DENTE GABOARDI C160,PALITO DE DENTES
PERU TEMP SADIA,CARNE DE AVE SAZONAL
FILE PEITO FGO CONG SADIA BJ 1KG,CARNE DE AVE
SALSICHA FGO PERDIGAO  500G,SALSICHA
CHIC TRIDENT HORT 8G,GOMA DE MASCAR
CHIC TRIDENT T FRUTI SINGLE 8G,GOMA DE MASCAR
PATE PRES SADIA  BN 100G,PATE
BISC C CRACKER GERG ADRIA 215G,BISCOITO
SABAO BARRA YPE AZUL MULTIATIVO 200G,SABAO EM PEDRA
BENICAR ANLO 40 5MG C/30 COMPR. SANKYO,OUTRO FARMA
GELATINA ZERO FRAMBOESA ROYAL 12G,GELATINA
MINI BOLO CHOCOLATE PULLMAN 40G,PADARIA E CONFEITARIA INDUSTRIALIZADO
PEIXE CACAO EM POSTAS,PEIXE
COCO RAL SOCOCO 100G,DERIVADOS DO COCO SECO
COCO RAL FLOCOS FLOCOCO 100G,DERIVADOS DO COCO SECO
CALDO CARNE ARISCO 57G,CALDO INDUSTRIALIZADO
CALDO BACON LOURO KNORR 57G,CALDO INDUSTRIALIZADO
CALDO CARNE KNORR 114G,CALDO INDUSTRIALIZADO
ALHO  GRAN KITANO 60G,TEMPERO PRONTO
ABRIDOR LATA INTEIRICO CICLEY,OUTRO UTENSILIO DE COZINHA
DET LIQ YPE COCO 500ML,DETERGENTE
OREGANO COOP 15G,OREGANO
SAPOLIO PO RADIUM CLORO 300G,SAPONACEO
SALSA DESID M CUCA 3G,SALSA
ESPONJA M USO COOP C3,ESPONJA
AGRIN BCO BELMONT 750ML,VINAGRE
CRAVO INDIA KITANO 8G,CRAVO DA INDIA
TEMP COMP MARPA 300G,TEMPERO PRONTO
FOLHA LOURO MARPA 5G,LOURO
OREGANO MARPA 50G,OREGANO
AGUA SANITARIA SUPER CANDIDA 5L,AGUA SANITARIA
VASSOURA MADRI CONDOR,VASSOURA
RODO PLAST NOVICA VAI E VEM BETTANIN P,RODO
