nm_item,nm_product
ESC DENT JOHNSONS PROFISSIONAL L3P2,ESCOVA DE DENTES
MAC YAKISOBA ALFA 500G,MACARRAO
MANTEIGA DE CACAU LIQ ROLLON NATURAVENE,MANTEIGA
PAO 7 GRAOS NUTRELLA 400G,PADARIA E CONFEITARIA INDUSTRIALIZADO
PLURAIR 50MCG SPRAY C/120 DOSES LIBBS,OUTRO FARMA
DESINF PERF URCA FLORAL 2L,DESINFETANTE
G CL CICLOBENZAPRINA 5MG C/30 COMP EURO,OUTRO FARMA
EMAMA 400MG C/30 COMPRIMIDOS MOMENTA,OUTRO FARMA
MAC INST YAKISSOBA NISSIN LAMEN 500G,MACARRAO
ALHO TRITURADO COOP 400G,TEMPERO PRONTO
BISC WAF DIET CHOC DOCE VIDA 115G,BISCOITO
G TOPIRAMATO 25MG C/60 COMP PSICO EURO,OUTRO FARMA
G CL FLUOXETINA 20MG C/30 CP PSICO LEGR,OUTRO FARMA
G PARACETAMOL 100MG  GOTAS 15ML EMS,OUTRO FARMA
CAFI LISADOR C/04 COMPRIMIDOS HYPERMARCA,OUTRO FARMA
ALIM GATOS FRISKIES MIX DE CARNE   3KG,ALIMENTO PET
LIMP M USO VEJA ALCOOL LAVANDA 500ML,MULTIUSO
MIST BOLO CHOC RENATA 400G,PREPARO PARA BOLO
PURIF AERO GLADE LEMB INFANCIA 360ML,AROMATIZADOR
MUCILON ARROZ AVEIA NESTLE SC 600G,CEREAL INFANTIL OU FARINHA LACTEA
FORMULA INF NAN 1 COMFORT FORM INF 800G,FORMULA LACTEA
ASEPXIA SAB FORM ESFOLIANTE 80G,OUTRO FARMA
ALIM CAES PEDIGREE AD RC P CORDE SC 100G,ALIMENTO PET
ALIM CAES PEDIGREE JUNIOR FRANGO SC 100G,ALIMENTO PET
KETCHUP HEINZ TRADICIONAL 567G,KETCHUP
METREXATO C/24 COMPR. BLAUSIEGEL,OUTRO FARMA
LEITE COCO DO VALE ATG 200ML,LEITE DE COCO
PALITO DENTE GABOARDI C100,PALITO DE DENTES
AGUA OXIGENADA 10 VOL 1L RIOQUIMICA,AGUA OXIGENADA
PUDIM BAUNILHA ROYAL 50G,PREPARO PARA PUDIM
ISOTONICO POWERADE UVA 500ML,ISOTONICO
ISOTONICO POWERADE MOUNTAIN BLAST 500ML,ISOTONICO
ALGODAO ZIG ZAG TOPZ 25G,ALGODAO
MILLAR POMADA C/30GR ACHE,OUTRO FARMA
FAR MAND GROSSA CAMPO BELO 500G,FARINHA DE MANDIOCA
VALDA FRIENDS 25G,BALA
TEMP FGO ASSADO LIMAO OREG KNORR 25G,TEMPERO PRONTO
DALYNE 3MG 0.03MG C. 21 CP EMS,OUTRO FARMA
SHA ELSEVE ARGININA RESIST 400ML,SHAMPOO
ANCORON 100MG C/30 COMPRIMIDOS LIBBS,OUTRO FARMA
SABAO BARRA UFE COCO 200G,SABAO EM PEDRA
PATE  PRESUNTO SEARA BN 100G,PATE
LASANHA FGO PARISIENSE SEARA 600G,LASANHA CONGELADA
LASANHA BOLONHESA MASSA LEVE 570G,LASANHA CONGELADA
G CITR SILDENAFILA 50MG C/4COMP EMS,OUTRO FARMA
BOMBOM OURO BRANCO LACTA 20G,BOMBOM
BOMBOM SONHO DE VALSA LACTA 20G,BOMBOM
G ATORVASTATINA CALCICA 40MG C30CP EMS,OUTRO FARMA
CAFE SOL TRAD PELE SC 100G,CAFE
OLEO MOV PEROBA RES COR MAD ESC 200ML,LUSTRA MOVEIS
KETCHUP HEINZ SQUEEZE 397G,KETCHUP
LOCAO HID INTENS PELESEC MONANGE 200ML,CREME CORPORAL
REPOFLOR 200MG C/6 CAPS LEGRAND,OUTRO FARMA
ARROZ JAPONES MOMIJI CAMIL 1KG,ARROZ
ADESIVO SUP BONDER HENKEL 5G,COLA
IOG PED FRU COCO BATAVO 500G,IOGURTE
IOG POLPA FRU SORT VIGOR 180G,IOGURTE
IOG MORG SUCRILHOS VIGOR 165G,IOGURTE
LEITE LV INTEGRAL PARMALAT 1L,LEITE
CASTANHA DA INDIA C/45 CAPSULAS HERBARIU,OUTRO FARMA
ESPARADRAPO IMPER 10CMX4.5M CREMER,ESPARADRAPO
METAMUCIL LARANJA C/10 SACHES PROCTER,OUTRO FARMA
BACON SADIA,CARNE SUINA
CHOC GRAN OETKER 130G,COBERTURA PRONTA
SAB LIQ NIVEA ERVA DOCE 250ML,SABONETE LIQUIDO
SAB LIQ INT NIVEA SUAVE 250ML,SABONETE
VINAG ALCOOL HORT CASTELO 750ML,VINAGRE
VINHO AURORA COLHEITA TARDIA 500ML,VINHO NACIONAL
MOSTARDA ESC HOLANDESA HEMMER 200G,MOSTARDA
FERM PO ROYAL 100G,FERMENTO
SORV JUNDIA BOMBOM 2L,SORVETE
ESTOMAZIL SABOR LARANJA C/01  ENVELOPE,OUTRO FARMA
VELA N5 BC KIREY,VELA
G LEVOTIROXINA SOD 50MCG C/30 COMP MERCK,OUTRO FARMA
LAVA ROUPA LIQ BABY SOFT 1L,LAVA ROUPAS
MIOSAN CAF 10 60MG C/15 COMPRIMIDOS APSE,OUTRO FARMA
ACNE COVER ADESIVO 36 NEXCARE,OUTRO FARMA
ZYXEM 5MG GOTAS C/20ML ABBOTT,OUTRO FARMA
LEITE UHT DESNATADO PAULISTA 1L,LEITE
OLEO DE COCO EXTRA VIRGEM 200ML COPRA,OLEO VEGETAL
CR DENT COLGATE TOT PROF GUM HEALTH 70G,CREME DENTAL
OS-CAL D 500 400MG C/60 COMPRIMIDOS SAN,OUTRO FARMA
CONCARDIO 5MG C/30 CP SIGMA PHARMA,OUTRO FARMA
SHA CLEAR A CASPA CONTR COCEIRA 200ML,SHAMPOO
CLENIL HFA 250MCG SPRAY C/200 DOSES CHIE,OUTRO FARMA
PROLIVE C/15 CAPSULAS ACHE,OUTRO FARMA
ROSQUINHA COCO TRIUNFO 400G,BISCOITO
MIST BOLO CANECA BRIG OETKER 70G,PREPARO PARA BOLO
PIZZA DE LOMBO CATUPIRY SEARA 460G,PIZZA CONGELADA
G ALPRAZOLAM 0.5MG C30CP PSICO MEDLEY,OUTRO FARMA
MAIONESE LIZA CASEIRA 489G,MAIONESE
AZEITE ITA EXT VIRG SAN FREDIANO VD 500M,AZEITE DE OLIVA
PEITO FGO S OSSO S PELE PERDIGAO 1KG,CARNE DE AVE
PILHA ALC PAL AAA C4 PANASONIC,PILHA
DESOD SANIT PAST ADE CITRUS PATO C3,DESODORANTE
TAMISA 20MG C/63 COMPRIMIDOS EUROFARMA,OUTRO FARMA
G AMOXICILINA CLAV 875 125MG C/14 CP EUR,OUTRO FARMA
GELEIA AMORA CLASSIC QUEENSBERRY 320G,GELEIA
FITA DENTAL COLGATE TOT 25M,FIO DENTAL
LEITE FERM MORG ACTIVIA 800G,IOGURTE
LEITE FERM AMEIXA ACTIVIA 800G,IOGURTE
REQ CREM LIGHT BATAVO 200G,REQUEIJAO
CAP CAFE ESPRESSO DOLCE GUSTO 96G C16,CAFE
SALG DORITOS PIMENTA ADOC ELMA CHIPS 55G,APERITIVO
CERV EISENBAHN PILSEN LN 355ML,CERVEJA
PE MOLEQ ACUC MASC GUIMARAES 300G,DOCE DE AMENDOIM
LEVOID 38MG C/30 COMPRIMIDOS ACHE,OUTRO FARMA
